Pair,Delta_T1_Electrode1,Delta_T2_Electrode1,Delta_T3_Electrode1,Delta_T4_Electrode1,Delta_T5_Electrode1,Theta_T1_Electrode1,Theta_T2_Electrode1,Theta_T3_Electrode1,Theta_T4_Electrode1,Theta_T5_Electrode1,Alpha_T1_Electrode1,Alpha_T2_Electrode1,Alpha_T3_Electrode1,Alpha_T4_Electrode1,Alpha_T5_Electrode1,Beta_T1_Electrode1,Beta_T2_Electrode1,Beta_T3_Electrode1,Beta_T4_Electrode1,Beta_T5_Electrode1,Gamma_T1_Electrode1,Gamma_T2_Electrode1,Gamma_T3_Electrode1,Gamma_T4_Electrode1,Gamma_T5_Electrode1,Delta_T1_Electrode2,Delta_T2_Electrode2,Delta_T3_Electrode2,Delta_T4_Electrode2,Delta_T5_Electrode2,Theta_T1_Electrode2,Theta_T2_Electrode2,Theta_T3_Electrode2,Theta_T4_Electrode2,Theta_T5_Electrode2,Alpha_T1_Electrode2,Alpha_T2_Electrode2,Alpha_T3_Electrode2,Alpha_T4_Electrode2,Alpha_T5_Electrode2,Beta_T1_Electrode2,Beta_T2_Electrode2,Beta_T3_Electrode2,Beta_T4_Electrode2,Beta_T5_Electrode2,Gamma_T1_Electrode2,Gamma_T2_Electrode2,Gamma_T3_Electrode2,Gamma_T4_Electrode2,Gamma_T5_Electrode2,Delta_T1_Electrode3,Delta_T2_Electrode3,Delta_T3_Electrode3,Delta_T4_Electrode3,Delta_T5_Electrode3,Theta_T1_Electrode3,Theta_T2_Electrode3,Theta_T3_Electrode3,Theta_T4_Electrode3,Theta_T5_Electrode3,Alpha_T1_Electrode3,Alpha_T2_Electrode3,Alpha_T3_Electrode3,Alpha_T4_Electrode3,Alpha_T5_Electrode3,Beta_T1_Electrode3,Beta_T2_Electrode3,Beta_T3_Electrode3,Beta_T4_Electrode3,Beta_T5_Electrode3,Gamma_T1_Electrode3,Gamma_T2_Electrode3,Gamma_T3_Electrode3,Gamma_T4_Electrode3,Gamma_T5_Electrode3,Delta_T1_Electrode4,Delta_T2_Electrode4,Delta_T3_Electrode4,Delta_T4_Electrode4,Delta_T5_Electrode4,Theta_T1_Electrode4,Theta_T2_Electrode4,Theta_T3_Electrode4,Theta_T4_Electrode4,Theta_T5_Electrode4,Alpha_T1_Electrode4,Alpha_T2_Electrode4,Alpha_T3_Electrode4,Alpha_T4_Electrode4,Alpha_T5_Electrode4,Beta_T1_Electrode4,Beta_T2_Electrode4,Beta_T3_Electrode4,Beta_T4_Electrode4,Beta_T5_Electrode4,Gamma_T1_Electrode4,Gamma_T2_Electrode4,Gamma_T3_Electrode4,Gamma_T4_Electrode4,Gamma_T5_Electrode4,Delta_T1_Electrode5,Delta_T2_Electrode5,Delta_T3_Electrode5,Delta_T4_Electrode5,Delta_T5_Electrode5,Theta_T1_Electrode5,Theta_T2_Electrode5,Theta_T3_Electrode5,Theta_T4_Electrode5,Theta_T5_Electrode5,Alpha_T1_Electrode5,Alpha_T2_Electrode5,Alpha_T3_Electrode5,Alpha_T4_Electrode5,Alpha_T5_Electrode5,Beta_T1_Electrode5,Beta_T2_Electrode5,Beta_T3_Electrode5,Beta_T4_Electrode5,Beta_T5_Electrode5,Gamma_T1_Electrode5,Gamma_T2_Electrode5,Gamma_T3_Electrode5,Gamma_T4_Electrode5,Gamma_T5_Electrode5,Delta_T1_Electrode6,Delta_T2_Electrode6,Delta_T3_Electrode6,Delta_T4_Electrode6,Delta_T5_Electrode6,Theta_T1_Electrode6,Theta_T2_Electrode6,Theta_T3_Electrode6,Theta_T4_Electrode6,Theta_T5_Electrode6,Alpha_T1_Electrode6,Alpha_T2_Electrode6,Alpha_T3_Electrode6,Alpha_T4_Electrode6,Alpha_T5_Electrode6,Beta_T1_Electrode6,Beta_T2_Electrode6,Beta_T3_Electrode6,Beta_T4_Electrode6,Beta_T5_Electrode6,Gamma_T1_Electrode6,Gamma_T2_Electrode6,Gamma_T3_Electrode6,Gamma_T4_Electrode6,Gamma_T5_Electrode6,Delta_T1_Electrode7,Delta_T2_Electrode7,Delta_T3_Electrode7,Delta_T4_Electrode7,Delta_T5_Electrode7,Theta_T1_Electrode7,Theta_T2_Electrode7,Theta_T3_Electrode7,Theta_T4_Electrode7,Theta_T5_Electrode7,Alpha_T1_Electrode7,Alpha_T2_Electrode7,Alpha_T3_Electrode7,Alpha_T4_Electrode7,Alpha_T5_Electrode7,Beta_T1_Electrode7,Beta_T2_Electrode7,Beta_T3_Electrode7,Beta_T4_Electrode7,Beta_T5_Electrode7,Gamma_T1_Electrode7,Gamma_T2_Electrode7,Gamma_T3_Electrode7,Gamma_T4_Electrode7,Gamma_T5_Electrode7,Delta_T1_Electrode8,Delta_T2_Electrode8,Delta_T3_Electrode8,Delta_T4_Electrode8,Delta_T5_Electrode8,Theta_T1_Electrode8,Theta_T2_Electrode8,Theta_T3_Electrode8,Theta_T4_Electrode8,Theta_T5_Electrode8,Alpha_T1_Electrode8,Alpha_T2_Electrode8,Alpha_T3_Electrode8,Alpha_T4_Electrode8,Alpha_T5_Electrode8,Beta_T1_Electrode8,Beta_T2_Electrode8,Beta_T3_Electrode8,Beta_T4_Electrode8,Beta_T5_Electrode8,Gamma_T1_Electrode8,Gamma_T2_Electrode8,Gamma_T3_Electrode8,Gamma_T4_Electrode8,Gamma_T5_Electrode8
pair 2,0.03815566828026,0.0934635662763581,0.0124677488376045,0.0441653661750568,-0.0629666190297269,-0.0866345924475391,0.0614739558346899,-0.0305114712093782,0.0501601399535527,-0.0901864872359033,-0.0317839597597906,0.0248432265114214,-0.0583956737896172,-0.0344516950617685,0.0031309407812413,0.0427325477875742,0.000683829093401,0.0255587884545329,0.0243978444431614,-0.0302665288963817,-0.422703746281311,-0.501134364875097,-0.560053590009491,-0.674281213518079,-0.664230946404508,0.052114368182191,0.144329766420848,-0.0016541210751897,0.0655094343817093,-0.0410088739131628,-0.0204667689548566,0.051359557203386,-0.0275084452037955,0.0329842225848551,-0.127336799517579,0.0189513261401549,0.0555284428465955,0.0503751027402055,0.0016990538504579,0.0028168809026067,0.0495513668001235,-0.0244643076008738,0.0139552387463647,0.0391854349169145,-0.0192866956838941,0.173152091773725,0.201252159099623,0.195363742827334,0.184349664627441,0.177437481228072,0.0861644551583709,-0.0486473438980652,0.0111746215494561,0.0745823680596447,0.0058649667832237,-0.0185932935852388,-0.0003800023987854,0.0039737843980507,0.0377758549199838,0.0222014912414332,0.0064553202122242,0.0561456539299973,0.0515300649370989,0.0047814215309536,0.123764795953011,0.0047447849666561,-0.0249147515462616,0.0009754236098678,-0.0012439446149861,0.0114386462236754,-0.17831220002801,-0.203290129345563,-0.204701894538334,-0.240907314111738,-0.262902149172126,0.0287741443934488,-0.0102061161749994,0.0211059383064498,0.0816715579087738,-0.0005493174984977,-0.0450163109857553,0.0028412952445062,-0.0314449190146598,0.0291084625174429,-0.0330765431261153,0.0010147515608237,0.0431888689173745,0.0093877740519319,-0.0195826452335095,0.0445375777293951,0.022781272248537,-0.0175742150193994,0.0454877814677867,0.0311173795944631,0.0009333018256393,-0.624212368873882,-0.596056931785883,-0.625641284930245,-0.654157225497159,-0.643139056344686,0.0636653412866351,-0.0133144933532421,-0.0096622581026016,0.0788827573558316,-0.0488431875787656,-0.0559650014325846,-0.0011250684164521,-0.0461902467662243,0.0102419526353158,-0.0462633335197169,-0.0281993651062378,0.0364036388552111,-0.0120892017026952,0.0231265467525262,0.0422716941801874,0.0307359869688717,-0.0072105412827145,0.0381799640487855,0.059663929649388,-0.0084725814283637,-0.356580496819789,-0.357258187762024,-0.505209217385821,-0.620210731948092,-0.557989398855858,0.0507344412301069,-0.0100088570862603,-0.021900404613546,0.0808570801956551,-0.036404387160096,-0.0569624448072609,0.0757813191607167,-0.0267709986944396,0.0144935725405157,-0.0798215998968069,-0.0261230439355955,0.025404353134516,0.038756028182144,-0.0255228574243414,0.0495364572377363,0.0146717284596746,-0.0241472917166958,0.0394634058646985,0.0414105000979738,-0.0210271410146721,-0.628939159630259,-0.603098196718201,-0.780214578869882,-0.824031454038467,-0.795798001657054,0.111550809728765,-0.0605968821082312,-0.0313522268010542,0.109367176834095,-0.0508196982477701,-0.0103092809861343,0.0275681423531281,-0.0440468071684727,0.0053975388996929,-0.0246032465799946,-0.016204134269621,0.0011607373253582,0.0008455584383552,-0.0062497090090482,0.123039233555587,0.0141007596313507,-0.022764066711666,0.0281607776265205,0.0525875325465339,-6.75947339792152e-05,-0.014803721922816,-0.0329868907139144,-0.127365815101073,-0.220255659543923,-0.182604310065332,0.0578337677507792,-0.0634492383582954,-0.0318224696425009,0.059958577336233,-0.0508042881286334,-0.0072889917930788,0.0581231237100625,-0.0213050175512084,-0.0230489572541597,-0.062482742876284,-0.0355006773542563,0.0318011040268438,0.0496279020457522,-0.0093912826290962,0.083640386453609,0.0142131002622937,-0.0029481570034858,0.0296353260396623,0.0436488085391868,-0.0201119788657663,-0.237132708059684,-0.278826150878577,-0.144414524208217,-0.0398410576086551,-0.0721310912705069
pair 3,0.0501023876226974,-0.039119866188392,-0.108814913450523,-0.0035146604597806,0.0928510042351404,0.0188776190285707,4.12808195718278e-05,0.014989850627991,-0.127311622020042,0.0162062733929095,-0.0138700994748566,0.0289050804805729,-0.0410683313227795,0.0476249906416102,0.0146420120493919,0.0434195779540266,-0.0128072458129397,-0.0081790738909614,-0.0125766196208534,0.0183080776173025,0.870523564602236,0.83456740947346,0.781961411102717,0.832953481545481,0.773978085970703,0.0561490104738773,-0.0358832629536621,0.0004832628948585,-0.0468254776905596,0.147263902461342,0.0679800459096859,0.0342984829197159,0.0023088441356326,-0.0689701198705295,0.072604666115627,0.0208469553468516,0.063150350794983,-0.0453082174901619,0.0508203122386051,0.0332556530547999,0.0416711089945189,0.0220546071393178,-0.0142413340185986,0.015509119567379,-0.0012867930732147,0.769254200348019,0.780977285992889,0.765268812477002,0.81702195484228,0.796347155317362,0.0103221968153536,-0.0343090582003531,-0.0611417203505222,-0.0138897054035281,0.0250353661339879,0.0165574480569161,-0.111913380062966,-0.0004905705691244,0.0322612789272402,-0.01695648320249,0.0096129324895537,-0.0164452148819881,-0.007959251016705,-0.0065102511959624,-0.0727859986089377,-0.0093569545176213,0.01474154383299,-0.0232812267171979,-0.0142718192373199,-0.0102210097179011,0.621271101712687,0.612997826584012,0.582763040050399,0.666692321543601,0.60792244023619,0.0563206432902433,-0.003498802477745,-0.0907419248063735,0.0048787705974158,0.0770189671468149,-0.0171769635551809,0.0035424340759628,-0.0068739499377759,-0.0527948897606633,-0.0876396561375944,0.0448690993346769,0.0515665727296611,-0.0440020785615509,0.0422868375123049,-0.012236977808096,0.0252838243669058,-0.0262259387828857,-0.0280797680844229,-0.0342107978742602,-0.0035404238708397,0.832428245195465,0.823869675173674,0.812259071381432,0.855289653818817,0.82680714384962,0.122281524100433,0.0154517288098209,-0.0700620075990898,-0.0510252992895833,0.0940069463768062,-0.0394643982898992,0.0246802320969284,0.0080667843171083,-0.0494786502860204,0.0087407807901465,-0.0433411440131618,0.115276697019314,-0.0093155186024439,0.0906862676750183,-0.0109072451210034,0.041130383999374,0.0013048902162273,-0.008886364891131,-0.0023704434086176,0.003054013915043,0.620836034739044,0.604841716176791,0.667926658793837,0.639247310332961,0.630820998781923,0.104614113190854,-0.0227917501688847,-0.0271159352125509,-0.0501388026248691,0.136189261853924,0.0425645489408868,0.0169662375999959,-0.0275523869237002,-0.0736910922489676,0.0551869854649595,0.0146478707791966,0.0829420526675331,-0.0257365587315313,0.0638271904418334,0.0270505483819295,0.0534189574172153,0.0329830930871649,-0.0051319764829783,0.0154102035059133,-0.0084775390076556,0.719229643654843,0.735219648753281,0.714398915959995,0.778573544932709,0.759574809191304,0.133297113596007,-0.0048375353178979,-0.0411612564823336,-0.0204579747769956,0.0673087014054916,0.0019663876637419,0.0086519183767017,0.0048165884916593,-0.0580247530587452,-0.0292818501775021,-0.0365154128982627,0.110753651958887,-0.0096733680306407,0.0427514566576679,-0.0137980851199446,0.0252437992151911,0.0190519092487123,0.0080626733341689,-0.0144266355616758,-0.0207929985977616,0.723450441098181,0.696468380606761,0.71829265118019,0.770584802319295,0.788628933080431,0.128368072059611,-0.0864727311812336,0.0245720789373676,-0.0726404438216587,0.0264682566192903,0.0127711612501699,0.0129014590216852,0.0017143335569143,-0.0845087180971671,0.0194851658548662,0.0082355503354946,0.0950220119616317,0.002958738396306,0.0302708228547476,0.0145447986909805,0.0416605612547606,0.0277896844422451,-0.0012402747240752,-0.0023293125253664,-0.0149320993606312,0.855307436880408,0.817519090527031,0.824862291269155,0.857985469634195,0.834397977454905
pair 4,-0.001092065691759,0.0832008720484048,-0.0999534451739224,0.0350347794657219,0.0008939881717848,0.0002973980634865,0.0378344128220915,0.148123879031679,0.0558747139688094,0.0182852968323719,-0.0344856814580289,0.0198945457478384,-0.0009864344891586,-0.0853607293014832,-0.0626973708275191,-0.0425633709414344,0.0395067274566466,-0.0428598533101709,-0.0010641539777807,-0.0453145962958589,0.0095400292583365,0.0236191916151208,0.0042208449879037,-0.0396265722043949,-0.116810171689491,0.045724487351547,-0.0248261816902956,0.0282046963904617,0.0631645635086645,0.0519256470505722,0.0324522602082439,0.0885435594968928,0.0560917252732455,0.0458798762452736,0.022402149371942,-0.0415327691497116,0.0921119872538438,0.0068483804442899,-0.0689195523110773,-0.0213593894911693,-0.0462407836279884,0.0217337935830783,-0.0126771545935469,-0.0030503945965902,-0.038749691097808,0.0817912619134669,0.235682210139851,0.427806411341766,-0.0539995205332942,-0.0607490652573652,0.163362597017513,-0.0132845873590545,-0.0003537197217797,0.0048622411649608,0.0261423746372539,0.0942460757590423,0.0421359070899452,0.137662533627946,0.173208332369281,-0.0655456524409994,0.0036100411966827,0.0149477718545842,-0.0028364601977215,-0.110639325206798,-0.146208286038881,0.0210351105496044,0.0045978263239914,0.0218152222916391,0.0033852099854615,-0.0323697492797979,0.26088682723358,0.117225796039571,0.0407400029580442,0.256905668843995,0.21116905253505,0.136590519386638,0.01066598038744,-0.0132887788120461,-0.0325054875447195,0.0032523186195699,0.0378799573692547,0.0230269656710326,0.147392078668215,0.107343363245559,-0.0354548479753633,-0.0420113159908418,-0.0558995493943949,0.0063867510342785,-0.0707828789708726,-0.0590987689520018,-0.0098449235901253,0.0084211233916515,-0.015980580620583,-0.019031352048918,-0.0277840396185091,-0.0925149281914274,-0.0477641247037072,-0.04881579151466,-0.0891069420382118,-0.0175574133666703,0.150513441388128,0.0023914895632634,-0.109953657221691,0.0177361232195242,-0.0303747054212515,0.0466767754111135,0.0378937195402838,0.154211749586743,0.081767562256241,-0.0154134348515711,-0.0088811216853727,0.0140716342388059,0.0131896687582601,-0.0786027248564081,-0.028414743918659,-0.0247483377486814,0.0141562245061804,-0.0225843059619182,-0.0141914628874481,-0.0281446308022126,-0.617897913402852,-0.175191964613881,0.027293994650848,-0.72830502559382,-0.681561437003264,0.119509979975922,-0.0919784036940482,-0.0810293903366571,0.0235905010929825,-0.0387888888831348,0.0747138272559291,0.089603258699547,0.0900453549190216,0.0804287110017803,-0.0199616008587766,-0.0009981499752117,0.100808873243986,0.0007638043680569,-0.0784640188348897,0.0250206766930058,-0.0418228411461513,0.0198731326823614,-0.018193334955755,-0.0206674498595673,-0.0287778718980214,0.564412571265454,0.382460443595601,0.413172875156432,0.60016310892443,0.586363373875458,0.137720583214956,-0.0892570433346954,-0.0921051702642989,0.0544574735500992,-0.0233268813638554,0.0473972607408179,0.0241275041904732,0.116754672594164,0.0932150696602519,-0.0098477016219505,-0.0291474030134545,-0.0125514752348321,-0.0170119508026188,-0.0490714136845016,-0.0796056762024653,-0.0237688207968344,0.0237649530985025,-0.0278277078616341,-0.0160658997274115,-0.0336168533193227,0.0231969727940072,0.0266615390552545,-0.0057054961561435,0.0187118242621771,-0.0289254972161609,0.137248573596855,-0.202701604535632,0.0428477977913229,-0.0267172410323255,-0.0523014701160754,0.0221015025392384,0.0493724054419136,0.0957397054306544,0.0794812023690286,-0.0257375147522241,-0.0016702274645558,0.0569886553800178,-0.043383511937673,-0.0381280153899135,-0.0045409637011242,-0.0227341633802304,0.0055249943554194,-0.0353311336393979,-0.0104146156991043,-0.0263073458912153,-0.548172755177295,0.0763849038116868,0.461821634792151,-0.78405712185861,-0.571489810879269
pair 5,0.0691293550410954,0.0364140833642208,-0.186729105857556,-0.164613140350109,-0.137971207694169,0.0673190731170092,0.0408302162517387,-0.119301422871011,0.0189007876552973,0.0204141165021308,0.0418724080293023,-0.0636357104519015,0.0345806029981702,0.0515162910024299,-0.01847156287671,0.0495271430650942,0.0153715083784138,0.0357962260034379,0.0085604690825942,0.0440953096865832,0.0262310526192154,0.0009216039172329,0.0252635603667456,0.055490066389345,0.0885516827422219,0.02331194351986,0.0810727656721509,-0.188099295619956,-0.197428248395351,-0.177471491575825,0.0391925481423703,-0.0082059995652495,-0.0498348669628849,0.0157978594213121,0.010000320199127,0.0638875217625618,-0.0943299141707397,0.0155655221610138,0.0511124157825594,0.0076587917696495,0.0392490853132263,0.0039032702633182,0.0294968191549183,0.0054970591361302,0.0386085653922512,0.0343959027919792,0.030655635683282,0.0674513813717465,0.0938761538729958,0.144068315823589,-0.0185123936465421,-0.015338304928591,-0.041068955276454,-0.0440774284469225,-0.0743839893234966,0.0291103002786168,0.0613478575884086,-0.093344066321271,0.0005164335580875,-0.0641658277882737,-0.0787823525441172,-0.0618625992197869,0.0445154398381913,-0.0026527164457073,0.0445136673603906,0.060795269304146,-0.0366447099472654,0.0270430572989166,0.0308638805752324,-0.0293020253823822,-0.0077371096507226,-0.037259510725763,-0.0124852713647796,0.0133477818462167,0.030061694339568,0.0274465039830476,-0.0445590236101501,-0.106991121864129,-0.10995260124671,-0.0258763318891625,0.082493114004948,0.0243073444704219,-0.149712579855943,0.0084881070093841,-0.0067644419916729,0.0296431277652053,-0.041295979633132,0.0167450348340923,-0.006150887238907,0.0165756732149158,0.0597971434967912,-0.005286609135436,0.0414192900829218,0.022541250208406,0.0043026851831324,0.0073806300931747,-0.0279122937000114,0.0014052024542413,0.0421319388645045,0.0674433235224375,0.102906846092719,-0.0148057677138262,-0.0989048959287979,-0.0817695544253406,-0.0579546785447173,0.0416568781775131,-0.0020195719784774,-0.109109833069875,0.0089296643223788,0.0187959310708824,0.0464624132530633,-0.0170488062609996,0.0423199425157048,0.0375971025394349,-0.0350214514281954,0.036766835745307,-0.0061241887799226,0.0571783178979301,0.0055265110030994,0.031640503358446,0.0216738107840557,-0.007125580538401,0.046895656753884,0.0958569086905369,0.114359939048385,0.052786218246912,0.031186625024696,-0.1138656625522,-0.129187089329076,-0.149308039934864,0.0167225387463856,-0.0448043283226443,-0.0008576655300528,0.006780759156247,-0.0109146482172791,0.0563267408209636,-0.0516750464386876,0.0128074600389454,0.0656189122530838,0.0155421201055765,0.0311367733152868,-0.0129788592814512,0.0452401303280852,-0.0073355833801016,0.0382270532003016,0.0101078140380377,0.023090616533955,0.178471289207577,0.225871083190601,0.239015414576569,0.0594499823438036,-0.0445618925212428,-0.0805776067366711,-0.0574359010456579,-0.0526780432551767,0.0444624094667822,0.0163330110855093,-0.0863002179434447,-0.0055159794208494,-0.0122059885809676,0.0580832223035747,0.0062061555844241,0.0389808769720497,0.002109179919953,-0.0003945920246564,0.0129627577925092,-0.0168861425157467,0.0456178368175115,0.0065758250433068,0.0138491442981535,0.0016101254376811,-0.0197994058031418,0.0180535910870613,0.0641269054184052,0.0700135303328401,0.0773479978399111,0.0085239885799463,-0.0493563147268844,-0.0409453034296899,-0.120644798643029,0.0085746543914445,-0.0263695294265872,-0.0253121211678815,-0.0454661644112386,-0.0301215072398531,0.0577801869955513,-0.011317269792834,0.038309385541039,0.078296681146174,0.0196716777182146,-0.0003007074412737,-0.0109056605949333,0.0280342912024732,0.0169125256326338,0.0219915398582349,0.0712349065521421,0.0434111989425327,0.0821101345246949,0.13262432812154,0.135366645239474
pair 6,-0.0445541838653915,-0.22155492205155,-0.0655169808344983,-0.0695790512483237,-0.0104546843737531,0.0598070501453212,-0.0600496004358132,0.0222550306071471,0.0850458973390844,-0.0095381927321591,-0.0028051216266775,0.0503283263596357,-0.0250875232280623,-0.0220288661285108,-0.0181929713933642,-0.0388263542625253,0.0226367951443092,0.0188857147627648,0.0124470182666836,0.0466652749543384,0.442755360380315,0.204014733794533,0.249381132056459,0.235183350299486,0.176441376312885,0.0044148891248008,-0.174701203653891,-0.0151236410197102,0.0300058598808169,0.0872766963065884,0.0986105555692726,-0.0115482842788208,0.0056801907745179,0.114797448610179,0.0329594752399704,0.0037319362722312,0.0310685924056695,-0.0192715773806698,-0.0274436902108126,-0.0773981386844509,-0.0552671268279022,0.0124353410692041,0.0288802059612568,0.0086202011832075,0.0717676204351077,0.312424755534432,0.129888472361767,0.168956982970217,0.186267820822234,0.143028021295775,-0.0218085090368479,-0.0409386934994721,-0.0744923795810839,-0.0408918362095903,-0.11103207383721,0.173412014092894,-0.0434458748287064,0.0578192231562259,0.0395195740717808,0.167367044112729,0.0306420838379178,-0.0153648295461627,0.006744884890139,0.0067542330990295,-0.0180868356532418,0.0243425962666521,0.0540485536087976,0.0295857775562421,0.0208123630216329,0.0377797143793381,0.121040300480865,0.0401790870474052,0.0888189071463256,0.114717105686887,0.0842523745559221,-0.0508411682870684,-0.221165235760404,-0.124825655394656,-0.0643818675328747,-0.079814458579933,0.0785325170690669,-0.0906799798453491,0.0023675859779449,0.047990501760609,0.0598623457179573,0.081494002041194,0.070940857572737,0.003882805548057,-0.0030243678501084,-0.0252927337197043,-0.026110020716787,0.0326091971620196,0.0464484932099242,0.0249834587227742,0.0517342976801258,0.136984478255389,0.0389134971133775,0.0836712981794009,0.119147316518692,0.0793114074449174,-0.0668017489965558,-0.170194468831819,-0.0751800594006772,-0.0531588746861836,0.0380895013411402,0.0736575498108239,-0.0514702426492748,-0.0112148487563685,0.0258700974772982,0.0155869605496758,0.0380842334906973,0.0823852389323151,0.0081022053717235,-0.032297896890002,-0.0341076841346143,-0.0455431401482614,0.0068359663567887,0.0280248493713917,0.0320597707042937,0.053563512247674,0.387379111023739,0.184335386188272,0.236696447933278,0.240367391921193,0.185259471559535,0.0163506264432227,-0.17211599307959,-0.0759166568768595,-0.0962706565781861,0.0287663442033799,0.108947968126845,-0.024360224770483,-0.0436378904673988,0.0373571086300452,0.0218728536209356,0.0098317470923896,0.0159338547815395,0.0406922509660991,-0.0583382145092648,-0.0587841828555006,-0.0271516661445143,0.0019996719210963,0.0088305742049484,0.0227619810240633,0.0366132494315241,0.610900199768065,0.370362648336833,0.421684341017407,0.388575685147527,0.324976630234988,-0.0252047942717756,-0.172976571391172,-0.13610756398502,-0.0936292571683243,-0.0237883923566901,0.0563622408218438,-0.0378162826080758,0.0193673935934131,0.0509845081298929,0.0333139993774573,0.0570477113952356,0.0897440987469752,0.0040237638259087,-0.0203657876431064,-0.0578416604392443,-0.0243756790410568,0.0028314552236554,0.0377123375654199,0.0131579669870939,0.0373838014739724,0.317839416327388,0.127768660763831,0.184589505016601,0.206139740825624,0.161882883001521,0.0632943199825427,-0.118982407981687,-0.187575309447497,-0.118703513170336,-0.0377752215448758,0.10274261141145,-0.0097496846125643,-0.025893967058653,0.0155470694052854,0.0214685409639385,-0.0014263971717587,-0.0083203747144657,0.0587358108366833,-0.0283930366467558,-0.0645921068730258,0.0003716354711315,0.0092221557065135,0.0274527553424442,0.0172084699445543,0.0048054746553542,0.511422501249075,0.21794359805221,0.349886646504114,0.335902467703609,0.275333957199888
pair 7,-0.0771544672670536,-0.0064671436551483,0.0324806386114848,0.114633602893542,0.0450804006535921,0.0359591604314549,0.0129797724187692,-0.0462480342756093,0.150196250382211,0.161690687178407,0.0172452464293066,0.0036371514129972,-0.0043544809221699,-0.0187291443342529,0.0051069377052249,0.0060518742842405,-0.0013509566635851,-0.0033296927613119,-0.027722676529141,0.0081158012314395,0.39636889504353,0.411675161604852,0.35869175591206,0.272878763910015,0.160493738961339,-0.100600160299019,0.0602368849267343,0.122783520025005,0.101923991531207,0.0359572232044752,-0.0269639225741209,-0.0213810578039213,-0.0486665656850741,0.148993121367832,0.201976845525822,0.0197069426511692,0.0033257002651933,-0.0194953253353975,-0.0407913295516198,0.0441023694020103,0.0048586271823755,0.0123678531139933,-0.0163712494688136,-0.0389722536140212,0.0143083959550851,0.288887697410677,0.306468379441562,0.25327965727869,0.193660964785556,0.108939615868356,-0.0353783557917233,-0.008794309126967,0.163056320076534,0.136215405273196,0.0637559430908238,0.0633402792341628,0.112518743993367,-0.0616201847716675,0.14814767380794,0.0381123036455789,0.0388060942993073,0.0151655830954576,0.0078124818874252,-0.0324810068860577,0.0180085470135296,-0.0051079853503153,-0.0168813371021857,-0.0255697715287851,0.0144050083506168,0.0105248387594258,0.443927271842543,0.437567742901374,0.364268607305349,0.243346089809439,0.176994741886792,0.013722660664974,-0.0791394568758843,-0.0824348454481239,-0.032626458888069,-0.0370397042566921,0.0532867658929154,0.0821063120917054,0.0185961266957186,0.171507276888231,0.240380039911541,0.012762194566051,0.0147178840644331,4.96230357022801e-05,-0.0280710176714101,0.0204378770317439,0.0171517180893021,-0.0023887171930387,-0.0045741061010231,-0.0189458764830407,0.0091507590569772,0.643631600250159,0.664063709832102,0.590885304632475,0.459770303247937,0.327025404462274,-0.0474191883229861,-0.0795865195691418,0.0616504798426133,0.191666884300475,0.0686380593112101,0.0312386385739294,-0.0005561316681061,-0.0153222616901142,0.141846221916251,0.139592154382359,0.0279880799796912,-0.0334364125875845,-0.0016823033988292,-0.0465174861558812,0.0343398432508137,0.0087215553898364,-0.0045994633123838,0.001111657902262,-0.0342191275942363,0.0117219508066394,0.440017502298801,0.444796051273463,0.416535120291944,0.328640455874264,0.242056579867571,-0.0697333960377507,0.0073954447885686,0.051503319694587,0.133821835658079,0.0822437906887244,-0.0026362135797416,-0.0509196488041693,-0.0414249184248268,0.117575251985857,0.120845552664694,0.0259416542486733,-0.030265754676159,0.0004182524689007,-0.037580759465301,0.0410796179153746,0.0142758537941288,-0.0240956025675527,-0.0088969557543303,-0.0346501422549463,0.0070266513281425,0.296469177234791,0.284098792585348,0.252268952511075,0.205676721798831,0.158797386016465,-0.031302729015964,-0.09714011663233,-0.0187109798909874,0.0942990165327366,0.0840713453644199,0.0495860810609489,-0.0220151499877999,-0.0264674289033587,0.15042946992429,0.117542719400227,-0.0111949630744168,-0.0098928965267095,0.0054301791101546,-0.0574362889975428,0.0365259052252221,0.0184308628971395,-0.0049070096790358,0.0095229211049058,-0.0341128976778965,0.0015003528091287,0.511249032786651,0.55515766663022,0.488556386802373,0.391071987114473,0.266109017767702,-0.0439609123063227,-0.0569069158081886,0.0057010650830758,0.128977721121427,0.0915824089883049,0.048520628760087,-0.0699227405262959,-0.0125871080692923,0.142952976687913,0.147654364349981,0.0032602694149528,-0.0168485765271028,-0.0009234745992391,-0.0480418626058138,0.045993218947206,0.0212445464474995,-0.0215748002517044,0.005149195998551,-0.0393504548518705,-0.0074941345809173,0.385488350632663,0.395124949436075,0.349581535461365,0.292364523519571,0.207777616713215
