pair 1 part 1,Delta,0.220616221040329,0.0508376769667619,-0.170400050093399,0.104080584600579,0.257363323950001,-0.148920991306718,0.0952068224009884,-0.100079173786931
pair 1 part 2,Delta,0.0628649590489694,-0.150207672421325,0.0375919282789988,0.171911113479357,-0.269382122564417,-0.0736019983473586,0.180761597855927,0.0526709920984251
pair 1 part 3,Delta,0.161705457086433,0.216552304990216,-0.124453345725987,0.00761047129234856,0.652088761693183,0.235383611854199,0.238863844879592,0.286831331758836
pair 1 part 4,Delta,-0.256773623693545,-0.340104474219034,-0.231610978403684,-0.236561038088024,0.111916885359968,-0.272777236805743,-0.106966937773366,-0.0987055066541123
pair 1 part 5,Delta,0.0638615235132455,0.00753056316747106,-0.0137894080618134,-0.0178982989388051,-0.0312430789101776,0.00852938787530841,-0.0855384386296699,-0.0360050354407683
pair 1 part 6,Delta,0.390598818045383,0.239433650182967,0.387804108046597,0.331650943072621,0.544735398961792,0.273271415374315,0.256293195278815,0.270154134634879
pair 1 part 7,Delta,0.333064432311369,0.246728055107439,0.0187864973717019,0.272186862994748,0.23197161362366,0.164477471045936,0.0730003444509175,-0.00247071592484529
pair 1 part 8,Delta,-0.11512691858,-0.301520282724157,0.198282194493836,0.133808367136433,0.0821613909879735,-0.201835160415251,-0.134910804959266,-0.130245607642115
pair 1 part 9,Delta,-0.339353694708112,-0.281615444084705,-0.223071956142451,-0.316224381813952,0.209086350252349,-0.106562828179853,-0.0858770434773494,-0.0486849404892996
pair 1 part 10,Delta,0.243987535178724,0.267245058811286,0.182858812080085,-0.0358817793600958,-0.216969529709869,0.327870109895907,0.135396869530125,0.31262909116171
pair 1 part 11,Delta,0.262190814212567,0.203468315556107,0.109828080507154,0.28807949524969,-0.12733179077087,0.278265838044242,0.186365817872595,0.0992967410575353
pair 1 part 12,Delta,0.293354819168854,0.167586656492158,0.209259707229277,0.0626058596650778,-0.0508535099263524,0.31534180601556,0.401414720115257,0.422417252967623
pair 1 part 13,Delta,0.12616048727555,0.014254167885328,0.109509286721194,0.0131309745068357,0.486946236049586,0.0546210111052004,0.170627458248938,-0.00812505087882822
pair 1 part 14,Delta,0.0496832965886392,-0.0389973973953276,0.0295223189517827,0.242617140423088,0.0341150011019143,-0.0618748661355588,0.0859460642177181,-0.112627983628316
pair 1 part 15,Delta,0.171391358072219,0.0280492028648852,0.233866800559097,0.127558262455344,-0.179553254748272,0.126828195999248,0.183249649442678,0.0848519760903308
pair 1 part 16,Delta,0.0783156732295841,-0.171683407157628,0.22714384336378,0.144657274953924,-0.0772707312932123,-0.122873613207878,-0.0680629736036359,-0.150852967524725
