pair 1 part 1,Delta,0.169119070227941,0.0703983103466163,0.00252379002134242,0.0948305717537253,0.111192060962157,0.0665195017533782,0.122404934978727,0.0927620568853206
pair 1 part 2,Delta,0.131794702769135,0.0889939930557801,0.0541774655126174,0.0516474881066173,0.0547548030690548,0.102484045154211,0.0484416931884153,0.0478319090727305
pair 1 part 3,Delta,0.0799811487343487,0.00983713312866089,0.126710641637398,0.074075947931029,0.135464960386005,0.0343473199072038,0.0762404701610808,-0.0203854746906477
pair 1 part 4,Delta,0.0614015944987686,0.0556414450161889,0.0776406445204426,0.0395212177069873,-0.0372038143366545,0.0899718792820389,0.105261503736924,0.117681192282935
pair 1 part 5,Delta,0.0213151862987568,-0.0543197917364468,0.0929029868531613,0.0788350019061316,0.0654650051930572,-0.0807945825577018,-0.0515431446838499,-0.0777942067141901
pair 1 part 6,Delta,-0.191012524883362,-0.163279630753509,-0.239981217070732,-0.213271748301008,0.259928738934513,-0.131334604014952,-0.197825869775979,-0.105878720736551
pair 1 part 7,Delta,0.164261371510604,0.14696721398796,0.0833178206453779,0.175796798199656,0.0262955412271664,0.161341963406221,0.12568858646588,0.145157582826527
pair 1 part 8,Delta,0.0155397515719018,0.0457327964007408,-0.00833492798108555,0.038493751762632,0.198453194376978,-0.0266145474667225,0.0400537498330338,0.00740538345735942
pair 1 part 9,Delta,0.00908283853688314,0.0199158801419258,-0.0626965424405882,-0.0362042093806589,0.076783942480223,0.0149888867562871,0.0182314092394416,0.0272703272751873
pair 1 part 10,Delta,0.117002787732071,0.0810180773228691,0.161790290310866,0.17345893502782,-0.07764999359678,0.0607637048596977,0.162961587070046,0.115130727998744
pair 1 part 1,Theta,0.0895392135108833,0.118681717456877,-0.0468710657733432,0.000557255717279372,0.0548298387281349,0.0977423177187448,0.00242209019490451,0.08538516134426
pair 1 part 2,Theta,-0.0275140678997555,-0.108226865465075,0.12878463432072,0.0365947320350961,-0.140371005351799,-0.140601449953715,-0.0385314351816355,-0.101250592429073
pair 1 part 3,Theta,0.0532005960293747,-0.00651093459975085,0.0825640764935334,0.0738803549088482,-0.0419554634854992,-0.0357032888819755,0.00986719997521542,-0.000749680028960712
pair 1 part 4,Theta,-0.0480587090545118,0.0106388545250345,-0.0579373693410843,-0.152172974863531,-0.0190221644946722,-0.0477761601599551,-0.155007009798261,-0.0949044434490549
pair 1 part 5,Theta,-0.0470929108694925,0.019710465969138,0.0955271051355052,-0.0309333036023233,-0.0336466249976285,0.0506402726542681,0.00510993255195983,0.00670898121342169
pair 1 part 6,Theta,-0.0111640914976347,-0.0255698618731315,0.0482967121065016,0.014132281666125,-0.0316050473222073,-0.0237661368216529,0.0111683507745556,-0.0516126196546757
pair 1 part 7,Theta,-0.153048699550756,-0.102008369635513,-0.0601803835241999,-0.0669276360415622,0.0442104243222467,-0.054861406700565,-0.0362572509068278,-0.00882528676266544
pair 1 part 8,Theta,0.0755400284345486,0.0188285719013804,-0.0220257920010473,0.0701449239257198,0.127117771425445,-0.0392817222909258,0.0409949413793,-0.0370369757833941
pair 1 part 9,Theta,-0.0957144260763046,-0.0753544255581779,-0.0584365404973723,-0.10666780377875,0.0439152277251262,-0.0752230206346779,-0.143837618267365,-0.0586350165876324
pair 1 part 10,Theta,-0.0526691977190683,-0.0485988648775057,-0.0767813900416893,-0.101646390856029,-0.00891685361894086,-0.0369174063442268,-0.0964341397305529,-0.0811824012810835
pair 1 part 1,Alpha,0.0359982222433823,0.0816640060619115,-0.070281903142845,0.0249896576473441,0.117387979188827,0.0744971663727844,0.0486725798567747,0.0736777709198618
pair 1 part 2,Alpha,-0.00749630423731949,0.00874768089399775,-0.113665750111788,-0.0817904198897298,-0.0665175977728092,0.0370158693217017,-0.0376126415573007,-0.00702235206741073
pair 1 part 3,Alpha,0.0281297255734734,0.00971136957159133,0.0453745333442264,0.0964437595965699,0.0842171593472704,-0.0109783640014517,0.0247014393062221,0.00496437209094325
pair 1 part 4,Alpha,0.0853487972182098,0.0575840327220891,0.112753820143285,0.107450155365298,-0.00479441579994741,0.0570589967111313,0.0139468662088581,0.0247553924205844
pair 1 part 5,Alpha,-0.00898943556516678,-0.030153116383613,0.0246353240126964,0.089846139353712,0.0178326586825534,-0.0118317433061487,0.0340206880489562,0.0155916769154413
pair 1 part 6,Alpha,0.0623223997189327,0.0849799786056861,0.0835228857729991,0.0347614010784109,-0.0239769096597859,0.125134389196255,-0.0266824942230617,0.128685159313575
pair 1 part 7,Alpha,0.00693899316120465,0.018553303186637,-0.0161534088439962,0.0138384051419844,0.112085740255448,0.0478238439318209,0.00755399677402749,0.0550380704929148
pair 1 part 8,Alpha,0.0853305128098487,0.109714319429731,0.0259342644897843,-0.00873303206891136,-0.0275542902726895,0.114734791340919,0.0203572541716813,0.12302395487482
pair 1 part 9,Alpha,0.0420889815945284,0.0436044187982801,0.106399165764864,0.0806587750462623,-0.0436860683055505,0.049499922967814,0.0168916367238293,0.00217023341472627
pair 1 part 10,Alpha,-0.0623082991633,-0.103875745922952,0.000798017748594343,0.0235384274883604,-0.0390686002293332,-0.0939521396178834,0.0103165638648276,-0.0159367709424058
pair 1 part 1,Beta,0.0408891774743359,0.00761511946533818,0.0740485023916483,0.0430609426558858,0.0655439244179188,0.0131289019503137,0.0331022818017193,0.0146428508827712
pair 1 part 2,Beta,-0.0348081955223728,0.0125835882617769,0.00544894072383625,-0.0346896024538957,0.000698293696431949,0.0122268386515097,0.00575029961159909,0.00214300484203442
